title,company,location,remote_or_onsite,job_type,link,city
UI React with AWS (Front End),ProntoDigital LLC,"Columbus, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c6555c935b7160fc&bb=qrRlTlG0OAXDwWwxLN0K__MwvNFYZ72OD6_oBs1QeFcw-u20CuRv1Kv1XNA7wVJegnARvJsud9j4mRNMxvtosRXY3GHr21-HIrkqwBuD9cSLksdRscOV2IV7t7K5-lsQMv0d-dq1ojNOxPR47qxOVw%3D%3D&xkcb=SoCc67M3vmy5NwWTRR0JbzkdCdPP&fccid=31d0a0d0b4f23bfc&cmp=ProntoDigital-LLC&ti=Front+End+Associate&vjs=3,London
Software Developer II,"Red Roof Franchising, LLC","New Albany, OH 43054",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=1af61b9f5810806c&bb=qrRlTlG0OAXDwWwxLN0K_6SmWdSZd2pZRE_mSNoyaDzqR-E5jI2VsOsi8i9bRsxcY0SokxPvI0IVepRF__FvF4BxbpEKnUr4nLqlX1vYUeKcN7Lllrww8ybtXl8BJ82H6t_32ZCa5yWlrRlDS7T_OQ%3D%3D&xkcb=SoAo67M3vmy5NwWTRR0IbzkdCdPP&fccid=1ea2bd298b9115d7&vjs=3,London
Software Engineer 2,CDO Technologies Inc,"Dayton, OH 45431",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=46910ef706d441f0&bb=qrRlTlG0OAXDwWwxLN0K_yU8Se6BfPU1uLfn8EVgSZagDTEn8-g5_fwBIJuvISBJCKKzjFShKI7PJnSj_oHETLYIVI80spa_FXZfyJZgo-5czvDgpeyMqixZR7njgdRhIaQjMishDq0OBDVk1EnECA%3D%3D&xkcb=SoCm67M3vmy5NwWTRR0PbzkdCdPP&fccid=50c9e7dd58b1e141&vjs=3,London
Senior Software Engineer (25.27),Siertek Ltd,"Remote in Dayton, OH 45431",Remote,Full-time,https://www.indeed.com/rc/clk?jk=41ee8013875f7109&bb=qrRlTlG0OAXDwWwxLN0K_0Q2EJbzIaOUeXm9OU6Nr84Ym_rbt1qOzpSlGPAlD3npzIDi4E4ZZW2rxMXfZpv5Ueb_muzLblpxsklttQR938iWwC7uI6wXwzTbjstZFiDsHFg4qTv4pDXH8klgbSJyKg%3D%3D&xkcb=SoAS67M3vmy5NwWTRR0ObzkdCdPP&fccid=c37c7327e8682ac2&vjs=3,London
Software Engineer,Exceptional Innovation,"Westerville, OH 43082",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c3c19e4caf542782&bb=qrRlTlG0OAXDwWwxLN0K_5fohfWQJDFTVNUu0fLwE_e44skEJhLz-d3TV95y0SjcnG0QOZl52yZCJ4nLTfUc8zkZjxjEEi2DV5xsGgJq4Q9ISor9CpXp6AYqv_U47UK8C9LnOi17Y8gp-spU3x9Ymw%3D%3D&xkcb=SoCP67M3vmy5NwWTRR0NbzkdCdPP&fccid=e1e747300e465466&vjs=3,London
Software Developer– Columbus OH,Cogent Communications,"Columbus, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=0aaaa77b658d83fb&bb=qrRlTlG0OAXDwWwxLN0K__QHcbF_zcHD-TOGZvpFBRKin5TVlr6x4KN82zwoIbT4e-oQHdQ9RconMfu_izF2M4zjtYDaRT7CPMUlEsu7IflL1bhGevHG4uTH01jUYlKC4oFQvx9tQpzUWHpEFgKdOw%3D%3D&xkcb=SoA767M3vmy5NwWTRR0MbzkdCdPP&fccid=9c22be2e6ffc2d9e&vjs=3,London
Software Developer,Hybrid Promtions LLC,"Lewis Center, OH 43035",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=15abeb748034e4e6&bb=qrRlTlG0OAXDwWwxLN0K_3EhZ0cZtJeiDphF9dnUb_yxhOUm3ZpwqBazMTvwcSaoS4IReOLDW3_PnTYvC_JsufAOKR9EszxINYquMKb153aeJoaOo2r-MPl6_69FHG-7tLFfa0wLJePQqOqm6obKew%3D%3D&xkcb=SoDS67M3vmy5NwWTRR0DbzkdCdPP&fccid=7d0ab53b7bd5baa9&vjs=3,London
Application Developer,"Versar, Inc.","Wright-Patterson AFB, OH 45433",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=216acb5fcb0357c1&bb=qrRlTlG0OAXDwWwxLN0K_87K9KMtqOeY5RQLef7E2-W87KnzGXpR3zJudzZnwxn477Xu8sgCCMQTyVgBndUzfXUjA936nAu021QO39GTRybyqURLYgfHiLkhUch_yQpGvRQGtnwW1LMwIUiiX7-T8A%3D%3D&xkcb=SoBm67M3vmy5NwWTRR0CbzkdCdPP&fccid=1b20c576e5a4bddb&vjs=3,London
Senior Application Developer,"Nationwide Energy Partners, LLC.","Columbus, OH 43215 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=983bb10efc6234b9&bb=qrRlTlG0OAXDwWwxLN0K_zkvQbxI3x7auo-7pvRgj8gJKQHO5LR1cr_0J75SUTV2ep-A-WaGkmaMf8pFxIG5galWiuBAiWlpQaU7Z4y_ecXhHY0dv9zJtll1ZHq6fxNLc_0N6UOL07XxjTxd2Por8Q%3D%3D&xkcb=SoD767M3vmy5NwWTRR0BbzkdCdPP&fccid=72920423116adf49&vjs=3,London
Automation Engineer,STAQ Pharma Inc,"Columbus, OH 43228",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=53bdd86ca10095d2&bb=qrRlTlG0OAXDwWwxLN0K__mv9SFbsXlpw3ENPv-VE62vO6UFI9VlQdKZyxFlWIT8n7dSotCUlPeYZOTM1n2DJ7KRlIPFqFRjoaZ6GlnEFEy54c3pxqBVIXIFne2uzDf6ugGjq-6o3xmXzL26quiJow%3D%3D&xkcb=SoBP67M3vmy5NwWTRR0AbzkdCdPP&fccid=2e9ea2abc798152b&vjs=3,London
Front End .NET Developer,DevCare,"Columbus, OH 43215 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=20fa2ef97b624607&bb=qrRlTlG0OAXDwWwxLN0K_4jyVsgYkjfPdTp-2Hq2NqQ_lq6RoitgEAwHcqi04SoCHRJjGiqaR1yot2_8UlNL3ntUv2mY2aYORyd3JCg3kjxtkDLMQl0x-4Kvg52hp1jgUtm2ksFXoWS0uY0LuYjL7g%3D%3D&xkcb=SoDB67M3vmy5NwWTRR0HbzkdCdPP&fccid=66ed7af6b5f21f41&cmp=S2S-Soft&ti=Front+End+Developer&vjs=3,London
Senior Software Engineer,Fidelity Partners,"Wright-Patterson AFB, OH 45433",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=5f848038586c6982&bb=qrRlTlG0OAXDwWwxLN0K_ydzyeLI7KLJgVEmVmp_a03fvMA1iaw9A9dxAxg_bMD4NGnMMnhkBq5D1ItHTzJ_KZmZ_5BmYazAjX-Y2kDfM0CxsU95NzdWbTGw7dUNCHjbZb9Gsod9MJmjIO4FP-1IRQ%3D%3D&xkcb=SoB167M3vmy5NwWTRR0GbzkdCdPP&fccid=f25c1aef70a15814&vjs=3,London
"Engineer/Software Developer/ Algorithm Developer (Dayton, Ohio)",Skyline Scientific Inc,"Dayton, OH 45432",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ff2252500020c20c&bb=qrRlTlG0OAXDwWwxLN0K_9diE1vtmAvEIxmHfH8YZey8R_qEkV5bBK1e5K7BjYaJWhp222aF2BE4J4PPpGfFW68-ftsqaRrtvNFaFz-61OtOLev_QnYVm6FnAU9ASJxP4IYA7EPBpNJBoMOy3axSyw%3D%3D&xkcb=SoDo67M3vmy5NwWTRR0FbzkdCdPP&fccid=9c0f5b17cd28bd43&vjs=3,London
Software Engineer - Java & PHP,Zenni Optical,"Obetz, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=39f5a2cec4752940&bb=urVwN4wJCx4zc2dB-5MrYv1ALMrUvO_zZKYl0z4HfBBwP7UlU4VxvwHs4McGH3vHjX4rrEJnI-NopN7Q6LEaWfllHOBPOj7A3Sr1p8aASHTLMHnNla2AgpxPZvPon_0qH24lsRW1xp9bDiO2B20Idw%3D%3D&xkcb=SoC867M3vmy4KCQEDJ0LbzkdCdPP&fccid=9c87f74a4c5b09a9&vjs=3,London
Software Systems Engineer*,Siertek Ltd,"Remote in Dayton, OH 45431",Remote,Full-time,https://www.indeed.com/rc/clk?jk=241869238b0be734&bb=urVwN4wJCx4zc2dB-5MrYqUs1e9IBjAF9gMjWQ_CmsahXww_-hp-uOqh7n-hWE9f4lFwt83Ijanb3Myg3dNGVxvZUM3PycrguE_PqwS7X8zI_3KPdeswCqqW2DYCvJvlm6yYVJnAgtWMz9Vc-RN-gw%3D%3D&xkcb=SoAI67M3vmy4KCQEDJ0KbzkdCdPP&fccid=c37c7327e8682ac2&vjs=3,London
Sr. Dot Net Developer,"Info Origin, Inc.","Columbus, OH 43268 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=50da49a5a3457ddd&bb=urVwN4wJCx4zc2dB-5MrYhcCdoqFGUVbJwMb5sx7m5o9GWwaCDNRt15YuXKmY-kCJodgHcY8jTEoLKGJK8jpL-Jc7Fjd7Le_wHhXi_K9ZPI3hOwNSjFqXOM4MB3GJIAbtdewHG7kIlhh_paG2tkssw%3D%3D&xkcb=SoCV67M3vmy4KCQEDJ0JbzkdCdPP&fccid=75e3336b78771185&cmp=Infoorigin-Inc&ti=.NET+Developer&vjs=3,London
.NET Developer,DevCare Solutions,"Columbus, OH 43215 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=915054906d72b3b7&bb=urVwN4wJCx4zc2dB-5MrYqUs1e9IBjAFN8w7-Q7rFJ2QhoZ2-f9tW9racf_czeVenhSuHedQfW9pX8iYEg30t3gLg5CY8s5_VC4JmPgXiyE-s24fh-0jl8rLiP9_EHFt3Kc472TXJ0P7jHshPdWfTQ%3D%3D&xkcb=SoAh67M3vmy4KCQEDJ0IbzkdCdPP&fccid=66ed7af6b5f21f41&cmp=S2S-Soft&ti=.NET+Developer&vjs=3,London
Senior Software Engineer (Android),WillowTree,"Hybrid work in Columbus, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=abb9bab0bc0dad61&bb=urVwN4wJCx4zc2dB-5MrYsn8BYKTdGbn7jkBdaAHH4r6Bg9I86CCmSbtTeLdouw7Z7dNch2lWjmKiJ-5J9ZHCV7MoQ20chKDX2xvdC_Kg3ZZyoTWnAoxCRH0XpUtwtTmdNKsCZkmmuDyJNfNmvv9WA%3D%3D&xkcb=SoCv67M3vmy4KCQEDJ0PbzkdCdPP&fccid=3a52897da9fe9ea4&vjs=3,London
Site Reliability Engineer (GC or USC),TekValue IT Solutions LLC,"Delaware, OH 43015",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ef686a689428dd89&bb=urVwN4wJCx4zc2dB-5MrYtDd6aUsav9TlNrA_thibxRgNl7gMPZ7jghgj7ZEGJVGlsNDak-EH3xMbH5zBQ__4TxW1KmlVeI7WQkPNehZQAxfxEG1AAdBZGKg5xeKgFpIQOyCannUmVNflvNqjMoz7w%3D%3D&xkcb=SoAb67M3vmy4KCQEDJ0ObzkdCdPP&fccid=642bbdee70b1cd6d&cmp=TekValue-IT-Solutions-LLC&ti=Site+Reliability+Engineer&vjs=3,London
Lead DevOps Engineer,DevCare Solutions,"Columbus, OH 43215 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=d63a9319669265fe&bb=urVwN4wJCx4zc2dB-5MrYshCEv1oEkFIeC8GvmH9sfcWqUSGPHVhZ-ltgf3-OaiYo3OFhuFzBbrmDgwXEkD4i8b9SaXd8J6YF4kiFHdaggGzDcrEBchpr8o4cqRFZr9v8I8GVfaKcR7aX8GNhplHUg%3D%3D&xkcb=SoCG67M3vmy4KCQEDJ0NbzkdCdPP&fccid=66ed7af6b5f21f41&cmp=S2S-Soft&ti=Devops+Engineer&vjs=3,London
UI Developer – React with AWS,ProntoDigital LLC,"Columbus, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=9706c284bc14304d&bb=urVwN4wJCx4zc2dB-5MrYsn8BYKTdGbnXqmUdxEW6gcEz-VOYl_zKQhJnajaBRaogMXnPoira71j53EMYMvfOgFMaGbX7XaMDnbzsJuyX5PqC_zeGyNsIjd_VnFjsovi6LdSUqUidk30g8M_nQxluQ%3D%3D&xkcb=SoAy67M3vmy4KCQEDJ0MbzkdCdPP&fccid=31d0a0d0b4f23bfc&cmp=ProntoDigital-LLC&ti=Front+End+Developer&vjs=3,London
.NET / Mobile Application Developer,National Registry of Emergency,"Remote in Columbus, OH",Remote,Full-time,https://www.indeed.com/rc/clk?jk=53a820f6fbad81df&bb=urVwN4wJCx4zc2dB-5MrYptYRZmmGM6o5cbY8E0zdnu4ZRMbkpgn35EkDoC-fQBfk9pED0HGnhqD4xCNOnVgC9i0J8g8iGQnC4spz83FYckXfuixJdCokpXanhViLYtreHB5BIAr81PamlzDfWH85w%3D%3D&xkcb=SoDb67M3vmy4KCQEDJ0DbzkdCdPP&fccid=365e7d1cc1a46dcf&vjs=3,London
Database Developer,Sutton Bank,"Remote in Columbus, OH 43232",Remote,Full-time,https://www.indeed.com/rc/clk?jk=69ab3f8ab158ca2a&bb=urVwN4wJCx4zc2dB-5MrYmq_rqxwz5Q9vk8Ml5RuQDx6zHUBpoN52dfdup7cwctYwg0tolFIQDe9Ffwz_8n6zLc_Yvg9NfeXZ5DR93Bt8TzMRvKJJBtmUqw4t9pxovLO2cVAlXfNazC2Uw-USP6UuQ%3D%3D&xkcb=SoBv67M3vmy4KCQEDJ0CbzkdCdPP&fccid=e34ff043e1d931c1&vjs=3,London
Software Developer,Parallax Advanced Research,"Dayton, OH 45402 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=997b80c806b291ed&bb=urVwN4wJCx4zc2dB-5MrYrGMXtWm_JRoHk6WytoooepzyG1D9EmZc2H3F6ajukVRgQjZlwbyNnOAQHsFyvZOOnSPak95WCFhHB8en2XYIQd548eZzCoukIc-t-pS32tUfOdWUPqpnbODenZQrEMrvA%3D%3D&xkcb=SoDy67M3vmy4KCQEDJ0BbzkdCdPP&fccid=eca6426dfe2bbd66&vjs=3,London
Software Engineer Consultant,Hike2,"Remote in Columbus, OH",Remote,Full-time,https://www.indeed.com/rc/clk?jk=381429d8d683e6f8&bb=urVwN4wJCx4zc2dB-5MrYsn8BYKTdGbnnEyvUMgtd-XqQmZ2lRKBzE-7u_MsIyQWaQXKTuyD63kBtmtIAK3cji2y2VVBucBlRCHdwOtu5_exneqYwrqHOv2SgVFoEgY4Lkwdcbo9CchPX7CGW-AIZQ%3D%3D&xkcb=SoBG67M3vmy4KCQEDJ0AbzkdCdPP&fccid=3aa37f402da13777&vjs=3,London
Senior Software Engineer,JYG Innovations,"Fairborn, OH 45324",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=9c58955c98b0b6fa&bb=urVwN4wJCx4zc2dB-5MrYgkb6Iv73gKZoP3mjZjwm7_pTCRi6OQBogsN3Ybq2D4vSMs_nU9vmYfIlgZj1lVTxjNfepcx5MCgi8kmVXiY8c_koSbC5pxTW2aJzISgcTO3LKqkcS0p6olZyxj6ZxcfJw%3D%3D&xkcb=SoDI67M3vmy4KCQEDJ0HbzkdCdPP&fccid=4346e654e453ecbe&vjs=3,London
PNT Software Developer,Integrated Solutions for Systems (IS4S),"Dayton, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=04d00abfd5a62965&bb=urVwN4wJCx4zc2dB-5MrYjg7v7GayxCr0noEgpvbFsWph29qabT27C7katSfkggE17wZmJGRTGbmvzJCTLxKHfGIAmsZ0G2Wv4txWmZ8k6c3A2Iq9WiMnLuq5-kmAFH2NVesyZhAr4wRNhaFgMOY6g%3D%3D&xkcb=SoB867M3vmy4KCQEDJ0GbzkdCdPP&fccid=9d0e37468cc4b254&vjs=3,London
Python Programmer,"Cypress Global Services, Inc","Columbus, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=61e7968926e61b88&bb=urVwN4wJCx4zc2dB-5MrYv1ALMrUvO_zF9jnwBIv2Q6Jrb-uWLjkdJKOyR9W3bR_0iKyEYKGQxICf95UO4IIaId_lc98K4mOnjZmGMqkUVSIVzQvFEOU4G858P5hbBg-VzPV1cvGf3I9WpUldCja8A%3D%3D&xkcb=SoDh67M3vmy4KCQEDJ0FbzkdCdPP&fccid=5963946cda6e5c05&vjs=3,London
Software Engineer,Tangram Flex,"Hybrid work in Dayton, OH 45402",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=e6af74c46361f210&bb=DIFTX9p6HLxKmF4EVErwaHOK1uG0EnwsFNwXOJ7BpEmZ1FLBJ9PgjuOR5n2ss2arBpKYganWpqElR0jsNaKXKd_8krN7npQ7JHGFsAxZ7slOeCYLxmYYHVD3nQav8I7n2_tBa3ecjuGsnpQ7lalxfA%3D%3D&xkcb=SoBS67M3vmy3LZgHiT0LbzkdCdPP&fccid=521450ea93266015&vjs=3,London
Systems Developer - Python Developer,Exceptional Innovation,"Westerville, OH 43082",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=7c1560c310a3f426&bb=DIFTX9p6HLxKmF4EVErwaMTueuPhStbsObZmxq34-x1-bEPv_CUmVEJ7ebJjoWk41yGlwBiQiLZzNFZd0ppt96jwkcj-XX3pm-QH8dEi9eJX0O99eHxLM4RjcFvB-dgBSgsu_C-Hl-aXIMGTEkuPwA%3D%3D&xkcb=SoDm67M3vmy3LZgHiT0KbzkdCdPP&fccid=e1e747300e465466&vjs=3,London
UI React with AWS (Front End),ProntoDigital LLC,"Columbus, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c6555c935b7160fc&bb=DIFTX9p6HLxKmF4EVErwaAszCOEHlg9OWvMdLpqbKjko8trNVk0FRY84ISKVWW_bs6GUJ4ASaT2CBseahDC3kqVXyNqyJADyPPKbufC-_XnX3-vU4w3LISRZKiFCietPtE2gAiogcal-48GKoFek4Q%3D%3D&xkcb=SoB767M3vmy3LZgHiT0JbzkdCdPP&fccid=31d0a0d0b4f23bfc&cmp=ProntoDigital-LLC&ti=Front+End+Associate&vjs=3,London
Software Developer II,"Red Roof Franchising, LLC","New Albany, OH 43054",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=1af61b9f5810806c&bb=DIFTX9p6HLxKmF4EVErwaKlssGjRMiNf7a69yOWqC73RgfN1v8S47zvvlar6-03UwNpbzK6JMWKxp8KYhPZ2FBQfKdkfBlHUmlEz3GqOE9Wp6vEJnbshvAfSwVYhMj9a-wLDujgMtfZey916GFAH3w%3D%3D&xkcb=SoDP67M3vmy3LZgHiT0IbzkdCdPP&fccid=1ea2bd298b9115d7&vjs=3,London
Software Engineer 2,CDO Technologies Inc,"Dayton, OH 45431",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=46910ef706d441f0&bb=DIFTX9p6HLxKmF4EVErwaHsDlsuXPGKFUhudMBnUvbTgNhrFYFuJQ1qOzMPiYnAr2vJovs-kvygVK6L8fqEz_bZbTDXbWnoSQ_JUvHsPLf94A10wOMhPn-KhAYD85z6ZrwC4zuHk9e3P6xGwwfCvEA%3D%3D&xkcb=SoBB67M3vmy3LZgHiT0PbzkdCdPP&fccid=50c9e7dd58b1e141&vjs=3,London
Senior Software Engineer (25.27),Siertek Ltd,"Remote in Dayton, OH 45431",Remote,Full-time,https://www.indeed.com/rc/clk?jk=41ee8013875f7109&bb=DIFTX9p6HLxKmF4EVErwaJVt0qWw25zwIu_VDrI3YOAdY1ucORJll8Xjtc8-pw1wta19UQyGrCZ5cETq5Aomf8slt8o1LUbakqQz0SSAx2t5X0Jmyaoff5FxtzFqdlyF7u4Kkoc9RBmBapFvNX3Jnw%3D%3D&xkcb=SoD167M3vmy3LZgHiT0ObzkdCdPP&fccid=c37c7327e8682ac2&vjs=3,London
Software Engineer,Exceptional Innovation,"Westerville, OH 43082",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=c3c19e4caf542782&bb=DIFTX9p6HLxKmF4EVErwaGXJ69wTxBtRnoVNOy7oP9JqfpE-1mXNW0_4HuVul0z5ZhT66vtrYXQD6Y69uuoqxPIJfc6AO-AlHzhPawj5B86kPZNGJDAFDmyjPnHZUutAvbkB9i_Ya9dRosx31Pzgbg%3D%3D&xkcb=SoBo67M3vmy3LZgHiT0NbzkdCdPP&fccid=e1e747300e465466&vjs=3,London
Software Developer– Columbus OH,Cogent Communications,"Columbus, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=0aaaa77b658d83fb&bb=DIFTX9p6HLxKmF4EVErwaGBLxMVbipwf8cSZi3CWHmqxgxtaQKUifnZPJpIq1AHdzYH7Lu5pfUmabliVTe4gsdE6SOoOHr2HV16wfPQgj1c7xr6CYedv_wphOK1uXdErIPqug3trtDhGYRf-WrFsbQ%3D%3D&xkcb=SoDc67M3vmy3LZgHiT0MbzkdCdPP&fccid=9c22be2e6ffc2d9e&vjs=3,London
Software Developer,Hybrid Promtions LLC,"Lewis Center, OH 43035",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=15abeb748034e4e6&bb=DIFTX9p6HLxKmF4EVErwaPmM2m9bNrVU9_XOxuRYVpt32EQ_e_7m4qV9XFySHIvsHCtyJHUgLhWwZ--vb-rxZaBFp_8-lVjZ6zO5pEtKR_iJW8zGNNj2FhAaeveQISsv7vO-P8JR9RV1wepqMrK5YQ%3D%3D&xkcb=SoA167M3vmy3LZgHiT0DbzkdCdPP&fccid=7d0ab53b7bd5baa9&vjs=3,London
Application Developer,"Versar, Inc.","Wright-Patterson AFB, OH 45433",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=216acb5fcb0357c1&bb=DIFTX9p6HLxKmF4EVErwaC6ASt4WYzBkixHg2NG7_XIdnScwt0cS-pll-ecMq9jlgfyNXC3jdHpbFrSEnB02gsHNeRCMuoeVt95yBka4ZPGcr9j4xUtuCY6f9QQofcxJJwGO4Pt9-FeWyC_72HN30A%3D%3D&xkcb=SoCB67M3vmy3LZgHiT0CbzkdCdPP&fccid=1b20c576e5a4bddb&vjs=3,London
Senior Application Developer,"Nationwide Energy Partners, LLC.","Columbus, OH 43215 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=983bb10efc6234b9&bb=DIFTX9p6HLxKmF4EVErwaBZpdMQeIeikjiDmn-N--kQxIfGJXolohIf2jUWXpOgfFEcmryf-jML1LWq8G-RhmGLqv_e4KCJ3DGF2V4DJAJ95bMdkmFWy_k_lLqOYKiQucRoagUc97iQWguoQyT6QDQ%3D%3D&xkcb=SoAc67M3vmy3LZgHiT0BbzkdCdPP&fccid=72920423116adf49&vjs=3,London
Automation Engineer,STAQ Pharma Inc,"Columbus, OH 43228",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=53bdd86ca10095d2&bb=DIFTX9p6HLxKmF4EVErwaBL7UkBQ8BuusmDcysbz_XJx-QaGpb4VmgC-NwgZ63ACskYu5_mEtZL1GxYgPekiREo8NcW_25lRO4rt_O0Ytyz56WDqUrWrqeFAnN6OIGituGzfrTafScrf_C_xbuojXQ%3D%3D&xkcb=SoCo67M3vmy3LZgHiT0AbzkdCdPP&fccid=2e9ea2abc798152b&vjs=3,London
Front End .NET Developer,DevCare,"Columbus, OH 43215 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=20fa2ef97b624607&bb=DIFTX9p6HLxKmF4EVErwaPn3wfukbX9bkTXiWx-BYIwoxyxwTy8MYNRPFUyu9_9ORr4gPp_kPKSA1mQMhVITCndYyXBUotOaeegXB62_UPHjZlKyvRq3q4hTAO9Fh25OI9sI8m5ce_OYl4euzeE-GA%3D%3D&xkcb=SoAm67M3vmy3LZgHiT0HbzkdCdPP&fccid=66ed7af6b5f21f41&cmp=S2S-Soft&ti=Front+End+Developer&vjs=3,London
Senior Software Engineer,Fidelity Partners,"Wright-Patterson AFB, OH 45433",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=5f848038586c6982&bb=DIFTX9p6HLxKmF4EVErwaG5Jrnald1-GngUFq4vZ0VIKwzuVccBGfWP3_zg5_UdeBAIM1uJcLkPTVgxK6df03V0eN06IEF5t789APqW2Q0ra5aH6SPKc9E0s_c79_6ZiG98El2sphQtaCC95xmnh6A%3D%3D&xkcb=SoCS67M3vmy3LZgHiT0GbzkdCdPP&fccid=f25c1aef70a15814&vjs=3,London
"Engineer/Software Developer/ Algorithm Developer (Dayton, Ohio)",Skyline Scientific Inc,"Dayton, OH 45432",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=ff2252500020c20c&bb=DIFTX9p6HLxKmF4EVErwaJi-pVYX0zPmQRJPqWcwxhn8UWp6M9iL_VotTCJKJDYusTljXp1bRtlBp5fjTO5VhJxvdeNQeSPXK0hckT3kB4Z3_4NhD6u0xbVhbGuGKRGvm3oiS_Pvfk1wcuaNi3jGyA%3D%3D&xkcb=SoAP67M3vmy3LZgHiT0FbzkdCdPP&fccid=9c0f5b17cd28bd43&vjs=3,London
Software Engineer - Java & PHP,Zenni Optical,"Obetz, OH",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=39f5a2cec4752940&bb=NbTeaZ1ecy8saGw3fygi_hSK7AlV9rHtNz9Te2_-rP3BSd_JWBIZvs2-Uo4Skw6Gx-LBp0PQSRMJLOrZIU_30FE9YBx32YD2Mx0iweSqyOV8s5NU51mUqkvCPdotYoMzzzAU9MsYBaT2-spd8kwYCA%3D%3D&xkcb=SoDf67M3vmy12dygGR0LbzkdCdPP&fccid=9c87f74a4c5b09a9&vjs=3,London
Software Systems Engineer*,Siertek Ltd,"Remote in Dayton, OH 45431",Remote,Full-time,https://www.indeed.com/rc/clk?jk=241869238b0be734&bb=NbTeaZ1ecy8saGw3fygi_h1t5776cTbb0hkpK5gHpwAglJUrlbp24avL9_5KwgyLHSwGh-TCYT-85WkDjWlGZnyDpfVKSpKYlYrwm4sREJa0GGthJL-vpEUonnB673qYClJJNLL1wro-B0S0JXrH5g%3D%3D&xkcb=SoBr67M3vmy12dygGR0KbzkdCdPP&fccid=c37c7327e8682ac2&vjs=3,London
Sr. Dot Net Developer,"Info Origin, Inc.","Columbus, OH 43268 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=50da49a5a3457ddd&bb=NbTeaZ1ecy8saGw3fygi_uzYP7cm-br4AEMNirrKPwetmL6tOv9sMN8vmjilYM0Xspt5vN1X4y6siJdemSc7rMfeyVvwZpe8iWPtpNCj2jbCf8J3jvX3GvGp8gFtwk2WOZNva6QLJD86lq_yUmL3jQ%3D%3D&xkcb=SoD267M3vmy12dygGR0JbzkdCdPP&fccid=75e3336b78771185&cmp=Infoorigin-Inc&ti=.NET+Developer&vjs=3,London
.NET Developer,DevCare Solutions,"Columbus, OH 43215 
(Downtown area)",Onsite,Full-time,https://www.indeed.com/rc/clk?jk=915054906d72b3b7&bb=NbTeaZ1ecy8saGw3fygi_h1t5776cTbbEyUBEG3R3-W4Y7nEd1dlgYmJ0e0EDGrKerTd4ia6dc6Pe298tbipB2cvMffoP8mCHsFpQhmNmsXYi3gGLsDv5yudSZRhzX1bDew4PfYDwRwykHr67-Emdw%3D%3D&xkcb=SoBC67M3vmy12dygGR0IbzkdCdPP&fccid=66ed7af6b5f21f41&cmp=S2S-Soft&ti=.NET+Developer&vjs=3,London
